	feature_id	axis	embed_type	values
60	X940129	0	metabolite	0.6262367963790894
61	X940130	0	metabolite	-0.10222600400447845
62	X940133	0	metabolite	-0.5115579962730408
63	X940136	0	metabolite	0.21991652250289917
64	X940143	0	metabolite	-0.44908377528190613
65	X940145	0	metabolite	-0.18719996511936188
66	X940147	0	metabolite	-0.32094740867614746
67	X940148	0	metabolite	-0.36821621656417847
68	X940152	0	metabolite	-0.5316203236579895
69	X940154	0	metabolite	0.05394177883863449
70	X940156	0	metabolite	0.15941359102725983
71	X940158	0	metabolite	-0.01818135939538479
72	X940163	0	metabolite	-0.18899065256118774
73	X940168	0	metabolite	-0.6656432151794434
74	X940174	0	metabolite	0.056097086519002914
75	X940176	0	metabolite	-0.052477188408374786
76	X940178	0	metabolite	-0.5531936287879944
77	X940179	0	metabolite	0.05538136512041092
78	X940182	0	metabolite	0.2377185970544815
79	X940184	0	metabolite	-0.9742628931999207
80	X940185	0	metabolite	0.44620412588119507
81	X940186	0	metabolite	-0.05165157839655876
82	X940189	0	metabolite	-0.16574935615062714
83	X940193	0	metabolite	-0.5200058221817017
84	X940203	0	metabolite	-0.42833253741264343
85	X940211	0	metabolite	-0.09881825745105743
86	X940213	0	metabolite	-0.12212303280830383
87	X940214	0	metabolite	-0.034457821398973465
88	X940217	0	metabolite	-0.22985202074050903
89	X940222	0	metabolite	-0.16001008450984955
90	X940223	0	metabolite	0.5530543923377991
91	X940227	0	metabolite	-0.1587139368057251
92	X940230	0	metabolite	-0.29416587948799133
93	X940232	0	metabolite	-0.21980009973049164
94	X940233	0	metabolite	-0.0030207966919988394
95	X940237	0	metabolite	-0.4414463937282562
96	X940239	0	metabolite	1.200804591178894
97	X940244	0	metabolite	0.37722060084342957
98	X940248	0	metabolite	-0.11822835355997086
99	X940251	0	metabolite	0.33455973863601685
100	X940256	0	metabolite	0.019129779189825058
101	X940259	0	metabolite	-0.31398072838783264
102	X940261	0	metabolite	-0.634666919708252
103	X940264	0	metabolite	0.26762866973876953
104	X940270	0	metabolite	-0.15639682114124298
105	X940271	0	metabolite	0.26152458786964417
106	X940278	0	metabolite	-0.30259019136428833
107	X940281	0	metabolite	0.2822301387786865
108	X940284	0	metabolite	0.09054475277662277
109	X940286	0	metabolite	-0.7552920579910278
110	X940287	0	metabolite	-0.9133504629135132
111	X940288	0	metabolite	-0.520654559135437
112	X940291	0	metabolite	-0.16391432285308838
113	X940297	0	metabolite	0.12964658439159393
114	X940301	0	metabolite	0.06681481748819351
115	X940302	0	metabolite	0.3509407937526703
116	X940303	0	metabolite	-0.24710550904273987
117	X940305	0	metabolite	0.010734036564826965
118	X940306	0	metabolite	-0.3263425827026367
119	X940309	0	metabolite	-0.3008681535720825
120	X940312	0	metabolite	0.30722877383232117
121	X940314	0	metabolite	-0.052573028951883316
122	X940322	0	metabolite	-1.1635478734970093
123	X940324	0	metabolite	-0.057217590510845184
124	X940325	0	metabolite	-0.1936757117509842
125	X940329	0	metabolite	0.1334315687417984
126	X940332	0	metabolite	0.10131535679101944
127	X940335	0	metabolite	0.6813106536865234
128	X940338	0	metabolite	-0.4878084659576416
129	X940339	0	metabolite	-0.369225412607193
130	X940347	0	metabolite	0.11152428388595581
131	X940349	0	metabolite	0.14966106414794922
132	X940351	0	metabolite	-0.2379593402147293
133	X940353	0	metabolite	0.09811308234930038
134	X940354	0	metabolite	-0.006213679909706116
135	X940355	0	metabolite	-0.8982408046722412
136	X940364	0	metabolite	-0.3374544382095337
137	X940368	0	metabolite	-0.5492784380912781
138	X940374	0	metabolite	-0.046991005539894104
139	X940375	0	metabolite	-0.01215601060539484
140	X940379	0	metabolite	-0.09733961522579193
141	X940383	0	metabolite	-0.10701417177915573
142	X940391	0	metabolite	0.18518207967281342
143	X940404	0	metabolite	0.29214009642601013
144	X940411	0	metabolite	0.18930496275424957
145	X940413	0	metabolite	0.5915616154670715
146	X940420	0	metabolite	-0.4420344829559326
147	X940443	0	metabolite	-1.1930583715438843
148	X940444	0	metabolite	0.34036657214164734
149	X940445	0	metabolite	0.33052465319633484
150	X940450	0	metabolite	-0.26399779319763184
151	X940451	0	metabolite	-0.11739159375429153
152	X940456	0	metabolite	-0.06932926923036575
153	X940465	0	metabolite	-0.01780746877193451
154	X940466	0	metabolite	0.010589620098471642
155	X940474	0	metabolite	0.13360825181007385
156	X940481	0	metabolite	0.4775351285934448
157	X940483	0	metabolite	-0.10935789346694946
158	X940484	0	metabolite	-0.4483065903186798
159	X940487	0	metabolite	0.4424625337123871
160	X940488	0	metabolite	0.31574440002441406
161	X940497	0	metabolite	-0.30923497676849365
162	X940498	0	metabolite	0.2568846046924591
163	X940501	0	metabolite	-0.3283091187477112
164	X940506	0	metabolite	-1.4952892065048218
165	X940526	0	metabolite	0.029945839196443558
166	X940529	0	metabolite	1.3553978204727173
167	X940532	0	metabolite	-0.5098320245742798
168	X940534	0	metabolite	-0.12425213307142258
169	X940535	0	metabolite	-0.20155338943004608
170	X940540	0	metabolite	-0.39918503165245056
171	X940547	0	metabolite	0.1028546467423439
172	X940550	0	metabolite	0.021098658442497253
173	X940551	0	metabolite	-0.4354194402694702
174	X940555	0	metabolite	0.22035007178783417
175	X940558	0	metabolite	-0.5176491737365723
176	X940560	0	metabolite	-0.07944990694522858
177	X940562	0	metabolite	0.27746981382369995
178	X940570	0	metabolite	-0.692714512348175
179	X940571	0	metabolite	-0.29201406240463257
180	X940580	0	metabolite	0.19787946343421936
181	X940584	0	metabolite	-0.7383479475975037
182	X940589	0	metabolite	-0.26054829359054565
183	X940598	0	metabolite	0.012839935719966888
184	X940602	0	metabolite	0.8363587260246277
185	X940606	0	metabolite	-0.688275158405304
186	X940612	0	metabolite	-0.5285731554031372
187	X940623	0	metabolite	-0.11042308807373047
188	X940625	0	metabolite	-0.7686424851417542
189	X940641	0	metabolite	-0.18331114947795868
190	X940642	0	metabolite	-0.11362656950950623
191	X940648	0	metabolite	0.7084064483642578
192	X940649	0	metabolite	0.11921622604131699
193	X940652	0	metabolite	0.06930781900882721
194	X940662	0	metabolite	-0.03434573858976364
195	X940665	0	metabolite	-0.31884950399398804
196	X940674	0	metabolite	-0.059543196111917496
197	X940689	0	metabolite	0.1388436108827591
198	X940690	0	metabolite	0.4796907603740692
199	X940692	0	metabolite	-0.5921024084091187
200	X940696	0	metabolite	-0.17715094983577728
201	X940700	0	metabolite	0.18864060938358307
202	X940714	0	metabolite	-0.7055558562278748
203	X940721	0	metabolite	-0.41570308804512024
204	X940727	0	metabolite	0.1742931604385376
205	X940748	0	metabolite	-0.2258746325969696
206	X940756	0	metabolite	-0.7751518487930298
207	X940761	0	metabolite	-0.5620322227478027
208	X940763	0	metabolite	0.26356208324432373
209	X940766	0	metabolite	-0.4116801917552948
210	X940769	0	metabolite	0.4371616244316101
211	X940775	0	metabolite	-0.21469439566135406
212	X940778	0	metabolite	0.15547704696655273
213	X940786	0	metabolite	-0.27495595812797546
214	X940796	0	metabolite	-0.581436038017273
215	X940816	0	metabolite	-0.18317674100399017
216	X940819	0	metabolite	-0.4851630926132202
217	X940820	0	metabolite	-0.12892678380012512
218	X940826	0	metabolite	-1.0461124181747437
219	X940827	0	metabolite	0.028431007638573647
220	X940833	0	metabolite	-0.33801788091659546
221	X940843	0	metabolite	0.055739063769578934
222	X940844	0	metabolite	0.6572731137275696
223	X940845	0	metabolite	0.2663973271846771
224	X940847	0	metabolite	0.1695827841758728
225	X940852	0	metabolite	-0.5796919465065002
226	X940863	0	metabolite	-0.002552841557189822
227	X940871	0	metabolite	-0.6592199802398682
228	X940875	0	metabolite	-0.15233547985553741
229	X940882	0	metabolite	-0.47537559270858765
230	X940889	0	metabolite	-0.26278236508369446
231	X940892	0	metabolite	0.6796209216117859
232	X940895	0	metabolite	-0.3016555607318878
233	X940907	0	metabolite	0.020459426566958427
234	X940912	0	metabolite	0.005042863078415394
235	X940917	0	metabolite	-0.40970325469970703
236	X940925	0	metabolite	-0.5646721124649048
237	X940936	0	metabolite	-1.1535996198654175
238	X940941	0	metabolite	0.010460499674081802
239	X940946	0	metabolite	-0.4572603106498718
240	X940961	0	metabolite	-0.009954569861292839
241	X940966	0	metabolite	-0.018621433526277542
242	X940968	0	metabolite	-0.1698349118232727
243	X940984	0	metabolite	-1.2168757915496826
244	X941001	0	metabolite	-0.18681395053863525
245	X941014	0	metabolite	-0.37936168909072876
246	X941019	0	metabolite	0.07758773863315582
247	X941024	0	metabolite	-0.2034255415201187
248	X941028	0	metabolite	-0.08257341384887695
249	X941037	0	metabolite	1.2199277877807617
250	X941043	0	metabolite	0.09658920019865036
251	X941046	0	metabolite	-0.01385996863245964
252	X941049	0	metabolite	-0.6092699766159058
253	X941051	0	metabolite	-0.5818144083023071
254	X941066	0	metabolite	-0.30297234654426575
255	X941074	0	metabolite	-0.12551695108413696
256	X941079	0	metabolite	-0.12756861746311188
257	X941080	0	metabolite	0.19808660447597504
258	X941091	0	metabolite	0.14487367868423462
259	X941095	0	metabolite	0.036087341606616974
260	X941106	0	metabolite	0.2548191547393799
261	X941118	0	metabolite	0.08885686844587326
262	X941124	0	metabolite	0.3628397285938263
263	X941134	0	metabolite	0.058220379054546356
264	X941144	0	metabolite	-0.17757634818553925
265	X941153	0	metabolite	-0.041988734155893326
266	X941154	0	metabolite	-0.36023014783859253
267	X941192	0	metabolite	-1.4283064603805542
268	X941202	0	metabolite	-0.49109241366386414
269	X941204	0	metabolite	-0.060377608984708786
270	X941208	0	metabolite	0.5104361772537231
271	X941241	0	metabolite	0.2645614743232727
272	X941250	0	metabolite	0.3667125701904297
273	X941253	0	metabolite	-0.43337222933769226
274	X941257	0	metabolite	-1.1785662174224854
275	X941259	0	metabolite	0.12522855401039124
276	X941265	0	metabolite	-1.4315999746322632
277	X941274	0	metabolite	0.42543426156044006
278	X941308	0	metabolite	0.08172567188739777
279	X941315	0	metabolite	-0.4726283848285675
280	X941320	0	metabolite	0.09485899657011032
281	X941321	0	metabolite	-0.1619640290737152
282	X941367	0	metabolite	-0.5649223327636719
283	X941373	0	metabolite	-0.45331311225891113
284	X941384	0	metabolite	-1.1217211484909058
285	X941385	0	metabolite	-0.006252669263631105
286	X941392	0	metabolite	-0.041313786059617996
287	X941398	0	metabolite	-1.10871422290802
288	X941404	0	metabolite	-0.2902444005012512
289	X941408	0	metabolite	0.029901236295700073
290	X941422	0	metabolite	-0.2564850151538849
291	X941439	0	metabolite	-0.2720349133014679
292	X941445	0	metabolite	0.2674938440322876
293	X941454	0	metabolite	0.005860179662704468
294	X941460	0	metabolite	-0.24744680523872375
295	X941462	0	metabolite	0.3342492878437042
296	X941464	0	metabolite	-0.08770636469125748
297	X941503	0	metabolite	-0.4682784974575043
298	X941519	0	metabolite	0.004713292699307203
299	X941530	0	metabolite	-0.38190755248069763
300	X941547	0	metabolite	-0.032301198691129684
301	X941582	0	metabolite	0.03482690453529358
302	X941617	0	metabolite	-0.32571038603782654
303	X941623	0	metabolite	-0.15982592105865479
304	X941624	0	metabolite	0.1191299557685852
305	X941639	0	metabolite	-0.2945939004421234
306	X941680	0	metabolite	0.4915600121021271
307	X941684	0	metabolite	-0.1383001059293747
308	X941709	0	metabolite	0.8030878305435181
309	X941714	0	metabolite	0.5336641073226929
310	X941715	0	metabolite	0.147338405251503
311	X941738	0	metabolite	-0.05332539230585098
312	X941759	0	metabolite	0.17951275408267975
313	X941772	0	metabolite	-0.32773250341415405
314	X941774	0	metabolite	0.09486133605241776
315	X941807	0	metabolite	0.7377368807792664
316	X941813	0	metabolite	-0.7972155809402466
317	X941817	0	metabolite	0.364553838968277
318	X941887	0	metabolite	-0.10511268675327301
319	X941902	0	metabolite	-0.4887612760066986
320	X942011	0	metabolite	-0.3467046618461609
321	X942026	0	metabolite	0.33369430899620056
322	X942039	0	metabolite	0.23181186616420746
323	X942075	0	metabolite	-0.1706257462501526
324	X942094	0	metabolite	0.06558653712272644
325	X942128	0	metabolite	0.07986121624708176
326	X942191	0	metabolite	0.14087270200252533
327	X942237	0	metabolite	-0.12690453231334686
328	X942303	0	metabolite	0.31275129318237305
329	X942319	0	metabolite	-1.5887565612792969
330	X942359	0	metabolite	0.03455762192606926
331	X942398	0	metabolite	-0.17803505063056946
332	X942402	0	metabolite	-0.5537409782409668
333	X942429	0	metabolite	-0.5701338648796082
334	X942467	0	metabolite	0.5450440049171448
335	X942487	0	metabolite	-0.590295672416687
336	X942489	0	metabolite	-0.309848427772522
337	X942490	0	metabolite	-0.19449830055236816
338	X942504	0	metabolite	0.04716512933373451
339	X950002	0	metabolite	-0.15765441954135895
340	X950003	0	metabolite	-0.12844179570674896
341	X950005	0	metabolite	-0.0031239031814038754
342	X950006	0	metabolite	-0.42379695177078247
343	X950007	0	metabolite	0.9222050309181213
344	X950008	0	metabolite	0.18382763862609863
345	X950010	0	metabolite	0.06608232855796814
346	X950012	0	metabolite	0.25358349084854126
347	X950015	0	metabolite	0.02180512063205242
348	X950016	0	metabolite	0.08567465096712112
349	X950017	0	metabolite	-0.046201106160879135
350	X950018	0	metabolite	0.11686229705810547
351	X950020	0	metabolite	-0.039696674793958664
352	X950023	0	metabolite	-0.11499499529600143
353	X950027	0	metabolite	-0.056583356112241745
354	X950028	0	metabolite	0.09714962542057037
355	X950032	0	metabolite	-0.15879091620445251
356	X950034	0	metabolite	-0.05874953046441078
357	X950035	0	metabolite	-0.08429064601659775
358	X950036	0	metabolite	0.12780386209487915
359	X950037	0	metabolite	0.03394057974219322
360	X950040	0	metabolite	-0.19745348393917084
361	X950041	0	metabolite	0.04523022100329399
362	X950042	0	metabolite	0.14271271228790283
363	X950044	0	metabolite	0.00035954415216110647
364	X950045	0	metabolite	-0.21932898461818695
365	X950046	0	metabolite	0.02721039392054081
366	X950048	0	metabolite	-0.258408784866333
367	X950052	0	metabolite	-0.3496764600276947
368	X950053	0	metabolite	0.03671332076191902
369	X950054	0	metabolite	-0.09240742027759552
370	X950055	0	metabolite	-0.5383406281471252
371	X950056	0	metabolite	-0.0828709751367569
372	X950058	0	metabolite	-1.2310529947280884
373	X950061	0	metabolite	0.08882217109203339
374	X950065	0	metabolite	-0.4247629940509796
375	X950069	0	metabolite	0.05405614897608757
376	X950070	0	metabolite	-0.10868069529533386
377	X950071	0	metabolite	-0.06270315498113632
378	X950073	0	metabolite	0.8758435249328613
379	X950074	0	metabolite	-0.11060988903045654
380	X950077	0	metabolite	-0.38272491097450256
381	X950078	0	metabolite	-0.12918546795845032
382	X950079	0	metabolite	-0.2908015549182892
383	X950080	0	metabolite	-0.027712110430002213
384	X950083	0	metabolite	-0.18292242288589478
385	X950085	0	metabolite	-0.07323917746543884
386	X950086	0	metabolite	-0.06953327357769012
387	X950088	0	metabolite	0.2529867887496948
388	X950089	0	metabolite	0.34504270553588867
389	X950091	0	metabolite	-0.450539767742157
390	X950094	0	metabolite	-0.10729764401912689
391	X950095	0	metabolite	0.23564165830612183
392	X950096	0	metabolite	-0.2654043436050415
393	X950099	0	metabolite	0.5026963949203491
394	X950101	0	metabolite	0.17345978319644928
395	X950102	0	metabolite	-0.5607851147651672
396	X950105	0	metabolite	0.2369099110364914
397	X950110	0	metabolite	0.10273526608943939
398	X950112	0	metabolite	-0.18194636702537537
399	X950117	0	metabolite	0.1265060156583786
400	X950119	0	metabolite	0.021484414115548134
401	X950121	0	metabolite	-0.11311295628547668
402	X950123	0	metabolite	0.08218629658222198
403	X950125	0	metabolite	0.04327082261443138
404	X950126	0	metabolite	0.14535854756832123
405	X950127	0	metabolite	0.17491769790649414
406	X950130	0	metabolite	-0.08243539929389954
407	X950132	0	metabolite	0.16461902856826782
408	X950135	0	metabolite	-0.19216828048229218
409	X950136	0	metabolite	-0.7345054745674133
410	X950137	0	metabolite	0.019989579916000366
411	X950138	0	metabolite	-0.09539134055376053
412	X950139	0	metabolite	0.5288024544715881
413	X950141	0	metabolite	0.014865602366626263
414	X950142	0	metabolite	-0.17521916329860687
415	X950143	0	metabolite	-0.002274714410305023
416	X950145	0	metabolite	-0.32225900888442993
417	X950146	0	metabolite	0.022621488198637962
418	X950147	0	metabolite	-0.3407779633998871
419	X950148	0	metabolite	-0.11400466412305832
420	X950149	0	metabolite	0.02329222671687603
421	X950154	0	metabolite	-0.13298343122005463
422	X950155	0	metabolite	0.04076065495610237
423	X950157	0	metabolite	0.8449594378471375
424	X950158	0	metabolite	-0.028121456503868103
425	X950162	0	metabolite	-0.07809647917747498
426	X950164	0	metabolite	-0.08225586265325546
427	X950167	0	metabolite	0.03090355172753334
428	X950169	0	metabolite	-0.2815802991390228
429	X950173	0	metabolite	0.6672744750976562
430	X950176	0	metabolite	0.0082689318805933
431	X950179	0	metabolite	-0.11934620141983032
432	X950182	0	metabolite	0.06878992915153503
433	X950183	0	metabolite	0.5165897011756897
434	X950186	0	metabolite	0.40979740023612976
435	X950187	0	metabolite	-0.08197710663080215
436	X950189	0	metabolite	0.16666701436042786
437	X950190	0	metabolite	-0.21919679641723633
438	X950191	0	metabolite	-0.030325070023536682
439	X950192	0	metabolite	-0.029077492654323578
440	X950193	0	metabolite	-0.08668530732393265
441	X950196	0	metabolite	0.2243318408727646
442	X950198	0	metabolite	-0.10238645225763321
443	X950200	0	metabolite	-0.018561800941824913
444	X950201	0	metabolite	-0.10548286885023117
445	X950202	0	metabolite	-0.14743618667125702
446	X950209	0	metabolite	-0.34867796301841736
447	X950212	0	metabolite	-0.5210630893707275
448	X950214	0	metabolite	-0.13415181636810303
449	X950217	0	metabolite	0.01466628722846508
450	X950218	0	metabolite	-0.04308256134390831
451	X950219	0	metabolite	-0.3338114619255066
452	X950220	0	metabolite	-0.2722581923007965
453	X950223	0	metabolite	-0.2557547390460968
454	X950225	0	metabolite	0.3072770833969116
455	X950226	0	metabolite	0.09886382520198822
456	X950228	0	metabolite	-0.00936920940876007
457	X950231	0	metabolite	0.08361311256885529
458	X950233	0	metabolite	-0.07510432600975037
459	X950241	0	metabolite	-0.050404127687215805
460	X950242	0	metabolite	-0.4811893701553345
461	X950245	0	metabolite	-0.18528401851654053
462	X950247	0	metabolite	-0.36451223492622375
463	X950248	0	metabolite	-0.12519913911819458
464	X950249	0	metabolite	0.48336222767829895
465	X950250	0	metabolite	-0.042763710021972656
466	X950251	0	metabolite	0.05450538173317909
467	X950252	0	metabolite	-0.12912040948867798
468	X950254	0	metabolite	0.10987400263547897
469	X950256	0	metabolite	-0.34144455194473267
470	X950259	0	metabolite	-0.13151869177818298
471	X950260	0	metabolite	0.18571944534778595
472	X950262	0	metabolite	0.41861456632614136
473	X950264	0	metabolite	0.11457894742488861
474	X950267	0	metabolite	0.06359566748142242
475	X950268	0	metabolite	0.20329596102237701
476	X950270	0	metabolite	0.10554184019565582
477	X950271	0	metabolite	-0.04823152720928192
478	X950274	0	metabolite	0.18170230090618134
479	X950275	0	metabolite	-0.5066327452659607
480	X950279	0	metabolite	-1.0171948671340942
481	X950280	0	metabolite	-0.20011019706726074
482	X950281	0	metabolite	-0.1496393084526062
483	X950283	0	metabolite	0.2420337051153183
484	X950285	0	metabolite	0.10028983652591705
485	X950287	0	metabolite	-0.35072293877601624
486	X950288	0	metabolite	0.1844000518321991
487	X950296	0	metabolite	-0.12200886011123657
488	X950297	0	metabolite	-0.15991026163101196
489	X950300	0	metabolite	0.236732617020607
490	X950302	0	metabolite	-0.4942129850387573
491	X950304	0	metabolite	0.02917436882853508
492	X950305	0	metabolite	0.16866636276245117
493	X950306	0	metabolite	-0.018525507301092148
494	X950313	0	metabolite	0.19088029861450195
495	X950314	0	metabolite	-0.5772170424461365
496	X950316	0	metabolite	-0.16786432266235352
497	X950319	0	metabolite	0.0912548154592514
498	X950321	0	metabolite	-0.2095651626586914
499	X950322	0	metabolite	-0.4933737516403198
500	X950329	0	metabolite	0.07344232499599457
501	X950330	0	metabolite	-0.04554000124335289
502	X950331	0	metabolite	0.0865534171462059
503	X950333	0	metabolite	-0.09270215779542923
504	X950340	0	metabolite	0.2502437233924866
505	X950343	0	metabolite	-0.21846581995487213
506	X950345	0	metabolite	-0.6192251443862915
507	X950348	0	metabolite	-0.040421053767204285
508	X950353	0	metabolite	0.053877092897892
509	X950355	0	metabolite	-0.14210347831249237
510	X950356	0	metabolite	-0.3780084252357483
511	X950358	0	metabolite	-0.26439493894577026
512	X950359	0	metabolite	-0.07216567546129227
513	X950360	0	metabolite	-0.08664143830537796
514	X950361	0	metabolite	0.18201254308223724
515	X950375	0	metabolite	-0.24470800161361694
516	X950383	0	metabolite	0.311673104763031
517	X950389	0	metabolite	-0.46865493059158325
518	X950390	0	metabolite	-0.20821112394332886
519	X950391	0	metabolite	-0.09937712550163269
520	X950392	0	metabolite	0.032531872391700745
521	X950396	0	metabolite	0.3207531273365021
522	X950400	0	metabolite	0.2507252097129822
523	X950402	0	metabolite	-0.2260097861289978
524	X950406	0	metabolite	0.9743748903274536
525	X950409	0	metabolite	-0.042853452265262604
526	X950410	0	metabolite	-0.10694828629493713
527	X950415	0	metabolite	0.45534828305244446
528	X950417	0	metabolite	-0.0010481406934559345
529	X950422	0	metabolite	-0.26486045122146606
530	X950425	0	metabolite	0.24678753316402435
531	X950428	0	metabolite	-0.3852621614933014
532	X950430	0	metabolite	-8.244930359069258e-05
533	X950432	0	metabolite	-0.12928518652915955
534	X950434	0	metabolite	-0.1714140772819519
535	X950439	0	metabolite	-0.20640671253204346
536	X950449	0	metabolite	-0.7217646837234497
537	X950466	0	metabolite	-0.11682078242301941
538	X950474	0	metabolite	-0.23178789019584656
539	X950477	0	metabolite	-0.1129426658153534
540	X950478	0	metabolite	-0.19565430283546448
541	X950483	0	metabolite	-0.4688558280467987
542	X950484	0	metabolite	-0.24429114162921906
543	X950485	0	metabolite	0.36748260259628296
544	X950490	0	metabolite	-0.08719682693481445
545	X950491	0	metabolite	0.11411608010530472
546	X950503	0	metabolite	-0.032822903245687485
547	X950504	0	metabolite	0.01100839301943779
548	X950509	0	metabolite	0.30153992772102356
549	X950512	0	metabolite	-0.16776704788208008
550	X950513	0	metabolite	-0.0479930154979229
551	X950516	0	metabolite	-0.11812587827444077
552	X950517	0	metabolite	-0.2507220208644867
553	X950521	0	metabolite	-0.35630717873573303
554	X950525	0	metabolite	0.0029734508134424686
555	X950528	0	metabolite	0.09965527057647705
556	X950535	0	metabolite	-0.14979127049446106
557	X950536	0	metabolite	-0.034095846116542816
558	X950545	0	metabolite	-0.17796900868415833
559	X950548	0	metabolite	0.27396199107170105
560	X950550	0	metabolite	-0.03955681622028351
561	X950554	0	metabolite	-0.5883072018623352
562	X950557	0	metabolite	0.10813918709754944
563	X950559	0	metabolite	-0.16636976599693298
564	X950563	0	metabolite	0.06126902252435684
565	X950564	0	metabolite	-0.10704655200242996
566	X950570	0	metabolite	-0.17531901597976685
567	X950571	0	metabolite	-0.07749531418085098
568	X950572	0	metabolite	0.06180429086089134
569	X950577	0	metabolite	-0.14283037185668945
570	X950579	0	metabolite	-0.026115939021110535
571	X950584	0	metabolite	-0.7156533002853394
572	X950592	0	metabolite	-0.03556041419506073
