	feature_id	axis	embed_type	values
132	X940351	0	metabolite	-0.4979836046695709
133	X940353	0	metabolite	0.23175129294395447
134	X940354	0	metabolite	0.16089589893817902
135	X940355	0	metabolite	-0.8347038626670837
136	X940364	0	metabolite	0.1517331302165985
137	X940368	0	metabolite	0.28090912103652954
138	X940374	0	metabolite	2.1178038120269775
139	X940375	0	metabolite	-0.735162615776062
140	X940379	0	metabolite	-0.566311776638031
141	X940383	0	metabolite	-0.295801043510437
142	X940391	0	metabolite	-0.5046793818473816
143	X940404	0	metabolite	0.08971825987100601
144	X940411	0	metabolite	-0.34280744194984436
145	X940413	0	metabolite	0.10423547029495239
146	X940420	0	metabolite	-0.065016970038414
147	X940443	0	metabolite	2.013563632965088
148	X940444	0	metabolite	-0.1721809208393097
149	X940445	0	metabolite	-0.5526903867721558
150	X940450	0	metabolite	-0.40282493829727173
151	X940451	0	metabolite	0.17972432076931
152	X940456	0	metabolite	-0.6289788484573364
153	X940465	0	metabolite	0.0020135194063186646
154	X940466	0	metabolite	-0.619505763053894
155	X940474	0	metabolite	-1.9888195991516113
156	X940481	0	metabolite	0.3934781849384308
157	X940483	0	metabolite	0.3292972445487976
158	X940484	0	metabolite	-0.5536847114562988
159	X940487	0	metabolite	-0.825928270816803
160	X940488	0	metabolite	-1.2281818389892578
161	X940497	0	metabolite	2.150784492492676
162	X940498	0	metabolite	-1.6312506198883057
163	X940501	0	metabolite	1.9750313758850098
164	X940506	0	metabolite	2.1352291107177734
165	X940526	0	metabolite	-0.865961492061615
166	X940529	0	metabolite	0.35691171884536743
167	X940532	0	metabolite	-1.5528218746185303
168	X940534	0	metabolite	0.06139190495014191
169	X940535	0	metabolite	-0.549576461315155
170	X940540	0	metabolite	-0.698076605796814
171	X940547	0	metabolite	-0.5523638725280762
172	X940550	0	metabolite	0.46974432468414307
173	X940551	0	metabolite	-1.0448650121688843
174	X940555	0	metabolite	-1.494323492050171
175	X940558	0	metabolite	-0.5505529046058655
176	X940560	0	metabolite	0.7583550214767456
177	X940562	0	metabolite	-1.270508885383606
178	X940570	0	metabolite	0.5388915538787842
179	X940571	0	metabolite	-0.4766179323196411
180	X940580	0	metabolite	0.31267881393432617
181	X940584	0	metabolite	1.706925868988037
182	X940589	0	metabolite	0.2397582083940506
183	X940598	0	metabolite	-0.9849172830581665
184	X940602	0	metabolite	0.20599229633808136
185	X940606	0	metabolite	-0.62757408618927
186	X940612	0	metabolite	1.0138906240463257
187	X940623	0	metabolite	-1.344289779663086
188	X940625	0	metabolite	-0.848804235458374
189	X940641	0	metabolite	-0.28529003262519836
190	X940642	0	metabolite	-0.12376415729522705
191	X940648	0	metabolite	-2.6246449947357178
192	X940649	0	metabolite	-1.1238155364990234
193	X940652	0	metabolite	-0.2719750702381134
194	X940662	0	metabolite	-0.5278018712997437
195	X940665	0	metabolite	0.4278455078601837
196	X940674	0	metabolite	-0.3665502369403839
197	X940689	0	metabolite	-1.4149972200393677
198	X940690	0	metabolite	0.5414501428604126
199	X940692	0	metabolite	-0.3064796030521393
200	X940696	0	metabolite	0.23519331216812134
201	X940700	0	metabolite	0.20464596152305603
202	X940714	0	metabolite	0.28200605511665344
203	X940721	0	metabolite	-0.7073087692260742
204	X940727	0	metabolite	0.20272907614707947
205	X940748	0	metabolite	-1.3391774892807007
206	X940756	0	metabolite	1.573836326599121
207	X940761	0	metabolite	-0.2350594699382782
208	X940763	0	metabolite	0.5572873950004578
209	X940766	0	metabolite	-0.8197841644287109
210	X940769	0	metabolite	-1.2323317527770996
211	X940775	0	metabolite	-0.5512882471084595
212	X940778	0	metabolite	-1.5149686336517334
213	X940786	0	metabolite	-0.4126523733139038
214	X940796	0	metabolite	-1.2078523635864258
215	X940816	0	metabolite	-0.2985968291759491
216	X940819	0	metabolite	1.997363567352295
217	X940820	0	metabolite	0.42418938875198364
218	X940826	0	metabolite	-0.08577718585729599
219	X940827	0	metabolite	0.24447374045848846
220	X940833	0	metabolite	-1.574579119682312
221	X940843	0	metabolite	-0.19235944747924805
222	X940844	0	metabolite	-2.1907570362091064
223	X940845	0	metabolite	-0.40816280245780945
224	X940847	0	metabolite	-0.7079480290412903
225	X940852	0	metabolite	-0.05564030259847641
226	X940863	0	metabolite	0.052201803773641586
227	X940871	0	metabolite	-1.389241099357605
228	X940875	0	metabolite	0.7224656343460083
229	X940882	0	metabolite	0.6567220687866211
230	X940889	0	metabolite	-1.4015554189682007
231	X940892	0	metabolite	-0.8715084195137024
232	X940895	0	metabolite	0.42421790957450867
233	X940907	0	metabolite	0.09996748715639114
234	X940912	0	metabolite	0.3416893780231476
235	X940917	0	metabolite	0.8489780426025391
236	X940925	0	metabolite	0.4377661943435669
237	X940936	0	metabolite	0.7899676561355591
238	X940941	0	metabolite	0.10001001507043839
239	X940946	0	metabolite	0.2341521978378296
240	X940961	0	metabolite	-0.4987294375896454
241	X940966	0	metabolite	-0.5544854998588562
242	X940968	0	metabolite	0.21063978970050812
243	X940984	0	metabolite	0.726898193359375
244	X941001	0	metabolite	0.1507483869791031
245	X941014	0	metabolite	0.9361987113952637
246	X941019	0	metabolite	0.5739840269088745
247	X941024	0	metabolite	-0.5006370544433594
248	X941028	0	metabolite	-1.6100454330444336
249	X941037	0	metabolite	-1.5646418333053589
250	X941043	0	metabolite	-0.008079605177044868
251	X941046	0	metabolite	-1.796695351600647
252	X941049	0	metabolite	0.6242340803146362
253	X941051	0	metabolite	-0.9284319877624512
254	X941066	0	metabolite	0.3138505816459656
255	X941074	0	metabolite	1.0955655574798584
256	X941079	0	metabolite	1.3990248441696167
257	X941080	0	metabolite	0.45968517661094666
258	X941091	0	metabolite	-0.13040436804294586
259	X941095	0	metabolite	-0.30737537145614624
260	X941106	0	metabolite	-1.9287371635437012
261	X941118	0	metabolite	-1.847999095916748
262	X941124	0	metabolite	0.39890027046203613
263	X941134	0	metabolite	-0.3799890875816345
264	X941144	0	metabolite	-0.6440150737762451
265	X941153	0	metabolite	-0.5255058407783508
266	X941154	0	metabolite	-0.13868993520736694
267	X941192	0	metabolite	0.06736026704311371
268	X941202	0	metabolite	-1.3071800470352173
269	X941204	0	metabolite	-0.5492979288101196
270	X941208	0	metabolite	-1.0281230211257935
271	X941241	0	metabolite	0.21072441339492798
272	X941250	0	metabolite	0.9595139026641846
273	X941253	0	metabolite	-0.7610942125320435
274	X941257	0	metabolite	-0.5228297710418701
275	X941259	0	metabolite	-0.5518907904624939
276	X941265	0	metabolite	-0.5306284427642822
277	X941274	0	metabolite	-1.1000255346298218
278	X941308	0	metabolite	-0.11833760887384415
279	X941315	0	metabolite	-1.1536766290664673
280	X941320	0	metabolite	-0.20151083171367645
281	X941321	0	metabolite	0.6908584237098694
282	X941367	0	metabolite	1.4871540069580078
283	X941373	0	metabolite	0.31963932514190674
284	X941384	0	metabolite	2.440427780151367
285	X941385	0	metabolite	-0.18390637636184692
286	X941392	0	metabolite	-0.02589832991361618
287	X941398	0	metabolite	-1.303406000137329
288	X941404	0	metabolite	-0.11990237981081009
289	X941408	0	metabolite	0.48349520564079285
290	X941422	0	metabolite	-1.5277854204177856
291	X941439	0	metabolite	0.4535256624221802
292	X941445	0	metabolite	2.012659788131714
293	X941454	0	metabolite	1.0314053297042847
294	X941460	0	metabolite	1.6203851699829102
295	X941462	0	metabolite	-0.4521745443344116
296	X941464	0	metabolite	1.6338673830032349
297	X941503	0	metabolite	-0.2015916258096695
298	X941519	0	metabolite	-0.49406343698501587
299	X941530	0	metabolite	-0.0746893659234047
300	X941547	0	metabolite	-0.0931740328669548
301	X941582	0	metabolite	1.3291130065917969
302	X941617	0	metabolite	-1.0062717199325562
303	X941623	0	metabolite	1.491220474243164
304	X941624	0	metabolite	0.24136218428611755
305	X941639	0	metabolite	1.1136021614074707
306	X941680	0	metabolite	-0.7335412502288818
307	X941684	0	metabolite	-0.7274162769317627
308	X941709	0	metabolite	1.2308582067489624
309	X941714	0	metabolite	-0.2290266454219818
310	X941715	0	metabolite	1.6279923915863037
311	X941738	0	metabolite	-1.6465089321136475
312	X941759	0	metabolite	-1.068654179573059
313	X941772	0	metabolite	-1.0543556213378906
314	X941774	0	metabolite	0.535452127456665
315	X941807	0	metabolite	-1.489389181137085
316	X941813	0	metabolite	-1.0761746168136597
317	X941817	0	metabolite	-0.3146952986717224
318	X941887	0	metabolite	-0.39316800236701965
319	X941902	0	metabolite	0.858988881111145
320	X942011	0	metabolite	-0.7389701008796692
321	X942026	0	metabolite	-0.29622048139572144
322	X942039	0	metabolite	-0.6346210837364197
323	X942075	0	metabolite	0.49185681343078613
324	X942094	0	metabolite	0.26994144916534424
325	X942128	0	metabolite	-1.411255121231079
326	X942191	0	metabolite	-0.9871569275856018
327	X942237	0	metabolite	0.09106160700321198
328	X942303	0	metabolite	-0.6332269310951233
329	X942319	0	metabolite	-0.1867922991514206
330	X942359	0	metabolite	-0.7898961305618286
331	X942398	0	metabolite	-0.2480846494436264
332	X942402	0	metabolite	1.847508430480957
333	X942429	0	metabolite	0.7072331309318542
334	X942467	0	metabolite	-0.2165822684764862
335	X942487	0	metabolite	-0.8682072758674622
336	X942489	0	metabolite	-0.3611893951892853
337	X942490	0	metabolite	-0.8769586086273193
338	X942504	0	metabolite	-0.6497039198875427
339	X950002	0	metabolite	-0.21068443357944489
340	X950003	0	metabolite	-0.1396830677986145
341	X950005	0	metabolite	-0.23580706119537354
342	X950006	0	metabolite	-1.245500087738037
343	X950007	0	metabolite	0.955273449420929
344	X950008	0	metabolite	-1.5934653282165527
345	X950010	0	metabolite	1.1026618480682373
346	X950012	0	metabolite	0.5946657657623291
347	X950015	0	metabolite	-0.6887297034263611
348	X950016	0	metabolite	0.04482528567314148
349	X950017	0	metabolite	-0.69111567735672
350	X950018	0	metabolite	-0.6462892889976501
351	X950020	0	metabolite	-0.2469281256198883
352	X950023	0	metabolite	-0.511305034160614
353	X950027	0	metabolite	0.1879262775182724
354	X950028	0	metabolite	-1.1355894804000854
355	X950032	0	metabolite	-0.032283734530210495
356	X950034	0	metabolite	-0.06067178025841713
357	X950035	0	metabolite	-0.4630921483039856
358	X950036	0	metabolite	-0.5871191024780273
359	X950037	0	metabolite	0.38122060894966125
360	X950040	0	metabolite	-1.169097661972046
361	X950041	0	metabolite	-0.8317532539367676
362	X950042	0	metabolite	1.149675965309143
363	X950044	0	metabolite	-0.4282696843147278
364	X950045	0	metabolite	-1.0171407461166382
365	X950046	0	metabolite	-0.5676699876785278
366	X950048	0	metabolite	-1.1263524293899536
367	X950052	0	metabolite	-0.7737509608268738
368	X950053	0	metabolite	-0.5982972979545593
369	X950054	0	metabolite	0.10557390004396439
370	X950055	0	metabolite	1.1501963138580322
371	X950056	0	metabolite	-1.336145043373108
372	X950058	0	metabolite	0.5888792872428894
373	X950061	0	metabolite	-0.20172475278377533
374	X950065	0	metabolite	-0.598049521446228
375	X950069	0	metabolite	0.257907509803772
376	X950070	0	metabolite	-0.6924439668655396
377	X950071	0	metabolite	-0.8851815462112427
378	X950073	0	metabolite	-0.9683077335357666
379	X950074	0	metabolite	0.2129584699869156
380	X950077	0	metabolite	-0.05834534764289856
381	X950078	0	metabolite	-0.46846267580986023
382	X950079	0	metabolite	-1.90519380569458
383	X950080	0	metabolite	-0.6004588603973389
384	X950083	0	metabolite	0.4755052924156189
385	X950085	0	metabolite	-0.9575033783912659
386	X950086	0	metabolite	-1.162229061126709
387	X950088	0	metabolite	-0.7856520414352417
388	X950089	0	metabolite	-1.1874980926513672
389	X950091	0	metabolite	-0.038223620504140854
390	X950094	0	metabolite	-0.7149645686149597
391	X950095	0	metabolite	0.33935534954071045
392	X950096	0	metabolite	-0.7087118625640869
393	X950099	0	metabolite	-0.9180147647857666
394	X950101	0	metabolite	-1.021080732345581
395	X950102	0	metabolite	-1.3702583312988281
396	X950105	0	metabolite	-0.9802225232124329
397	X950110	0	metabolite	-0.9046148061752319
398	X950112	0	metabolite	-0.02275680936872959
399	X950117	0	metabolite	-0.4726102650165558
400	X950119	0	metabolite	-0.3348332941532135
401	X950121	0	metabolite	-0.18404361605644226
402	X950123	0	metabolite	0.1284443587064743
403	X950125	0	metabolite	-0.6114189028739929
404	X950126	0	metabolite	-0.1009889468550682
405	X950127	0	metabolite	0.055536869913339615
406	X950130	0	metabolite	0.5832648873329163
407	X950132	0	metabolite	-0.2639468312263489
408	X950135	0	metabolite	0.21084780991077423
409	X950136	0	metabolite	-0.07606002688407898
410	X950137	0	metabolite	0.5485844612121582
411	X950138	0	metabolite	-0.84356290102005
412	X950139	0	metabolite	-0.02823823131620884
413	X950141	0	metabolite	1.0336393117904663
414	X950142	0	metabolite	1.1073216199874878
415	X950143	0	metabolite	-1.038480281829834
416	X950145	0	metabolite	-0.6515433192253113
417	X950146	0	metabolite	-0.5838909149169922
418	X950147	0	metabolite	-0.4475877285003662
419	X950148	0	metabolite	1.030686855316162
420	X950149	0	metabolite	-1.2865654230117798
421	X950154	0	metabolite	-0.8688585162162781
422	X950155	0	metabolite	-1.6702810525894165
423	X950157	0	metabolite	-0.3617393970489502
424	X950158	0	metabolite	-0.023261871188879013
425	X950162	0	metabolite	-0.03868301585316658
426	X950164	0	metabolite	-1.124051570892334
427	X950167	0	metabolite	-0.7766879200935364
428	X950169	0	metabolite	-0.5885443091392517
429	X950173	0	metabolite	0.7258186340332031
430	X950176	0	metabolite	-1.0025684833526611
431	X950179	0	metabolite	0.09892474859952927
432	X950182	0	metabolite	-1.0079551935195923
433	X950183	0	metabolite	-0.5364266037940979
434	X950186	0	metabolite	-0.7412657737731934
435	X950187	0	metabolite	-1.2113077640533447
436	X950189	0	metabolite	-0.5274671316146851
437	X950190	0	metabolite	0.1366311013698578
438	X950191	0	metabolite	-0.5115439295768738
439	X950192	0	metabolite	0.4222996234893799
440	X950193	0	metabolite	1.0336909294128418
441	X950196	0	metabolite	-0.672808825969696
442	X950198	0	metabolite	0.29020780324935913
443	X950200	0	metabolite	-0.48375028371810913
444	X950201	0	metabolite	-0.9605332016944885
445	X950202	0	metabolite	-0.8920108079910278
446	X950209	0	metabolite	-0.6275058388710022
447	X950212	0	metabolite	-0.7702881097793579
448	X950214	0	metabolite	-0.5348001718521118
449	X950217	0	metabolite	-1.0878400802612305
450	X950218	0	metabolite	0.35699203610420227
451	X950219	0	metabolite	-0.05898384749889374
452	X950220	0	metabolite	-1.7412011623382568
453	X950223	0	metabolite	-0.5892983675003052
454	X950225	0	metabolite	-0.5343027710914612
455	X950226	0	metabolite	0.04921465739607811
456	X950228	0	metabolite	-0.46297532320022583
457	X950231	0	metabolite	-0.25527042150497437
458	X950233	0	metabolite	-0.3585761487483978
459	X950241	0	metabolite	0.5975165963172913
460	X950242	0	metabolite	-0.12838982045650482
461	X950245	0	metabolite	1.3942457437515259
462	X950247	0	metabolite	-0.4872780442237854
463	X950248	0	metabolite	-1.7052561044692993
464	X950249	0	metabolite	-1.7822726964950562
465	X950250	0	metabolite	-1.6877188682556152
466	X950251	0	metabolite	-0.8389032483100891
467	X950252	0	metabolite	0.03111189976334572
468	X950254	0	metabolite	-0.4134065508842468
469	X950256	0	metabolite	-0.6652101874351501
470	X950259	0	metabolite	0.0802854597568512
471	X950260	0	metabolite	-0.8487652540206909
472	X950262	0	metabolite	0.5475203394889832
473	X950264	0	metabolite	-0.8790592551231384
474	X950267	0	metabolite	0.10181865841150284
475	X950268	0	metabolite	0.14276890456676483
476	X950270	0	metabolite	0.047384701669216156
477	X950271	0	metabolite	0.2346973866224289
478	X950274	0	metabolite	-0.9155949950218201
479	X950275	0	metabolite	-0.026057623326778412
480	X950279	0	metabolite	-0.3265083134174347
481	X950280	0	metabolite	-0.5824359059333801
482	X950281	0	metabolite	-0.122039295732975
483	X950283	0	metabolite	-0.9940372705459595
484	X950285	0	metabolite	-0.262800395488739
485	X950287	0	metabolite	-0.060182537883520126
486	X950288	0	metabolite	-0.7622163891792297
487	X950296	0	metabolite	-1.4854927062988281
488	X950297	0	metabolite	-0.5197383761405945
489	X950300	0	metabolite	-0.5320985913276672
490	X950302	0	metabolite	-0.01364860124886036
491	X950304	0	metabolite	-0.70229172706604
492	X950305	0	metabolite	-0.717595100402832
493	X950306	0	metabolite	-0.28599125146865845
494	X950313	0	metabolite	-0.9407832622528076
495	X950314	0	metabolite	0.9866008162498474
496	X950316	0	metabolite	0.6885740756988525
497	X950319	0	metabolite	-0.5679163932800293
498	X950321	0	metabolite	-0.11898545175790787
499	X950322	0	metabolite	0.1495858132839203
500	X950329	0	metabolite	-0.14969207346439362
501	X950330	0	metabolite	0.7048621773719788
502	X950331	0	metabolite	-0.5683833360671997
503	X950333	0	metabolite	-0.15483930706977844
504	X950340	0	metabolite	-0.7000758647918701
505	X950343	0	metabolite	-0.8545076251029968
506	X950345	0	metabolite	-1.1314828395843506
507	X950348	0	metabolite	-0.1006234809756279
508	X950353	0	metabolite	-0.8427876234054565
509	X950355	0	metabolite	-0.623502790927887
510	X950356	0	metabolite	-0.07195380330085754
511	X950358	0	metabolite	-0.46071159839630127
512	X950359	0	metabolite	-0.7507034540176392
513	X950360	0	metabolite	-0.2944600582122803
514	X950361	0	metabolite	-0.2224392145872116
515	X950375	0	metabolite	0.5623610615730286
516	X950383	0	metabolite	-0.7095248699188232
517	X950389	0	metabolite	-1.192251205444336
518	X950390	0	metabolite	-0.4345549941062927
519	X950391	0	metabolite	-1.363677740097046
520	X950392	0	metabolite	-1.3913326263427734
521	X950396	0	metabolite	-0.25804078578948975
522	X950400	0	metabolite	-1.3335955142974854
523	X950402	0	metabolite	-0.49198994040489197
524	X950406	0	metabolite	0.7938094139099121
525	X950409	0	metabolite	-0.5139176845550537
526	X950410	0	metabolite	0.6320509314537048
527	X950415	0	metabolite	0.5126253962516785
528	X950417	0	metabolite	-1.1129910945892334
529	X950422	0	metabolite	-0.2080978900194168
530	X950425	0	metabolite	-0.07633227854967117
531	X950428	0	metabolite	-0.80595862865448
532	X950430	0	metabolite	-0.027100538834929466
533	X950432	0	metabolite	-0.9252187609672546
534	X950434	0	metabolite	0.7617352604866028
535	X950439	0	metabolite	-0.39661213755607605
536	X950449	0	metabolite	-0.7699268460273743
537	X950466	0	metabolite	-0.5473101139068604
538	X950474	0	metabolite	0.30899110436439514
539	X950477	0	metabolite	0.09518460929393768
540	X950478	0	metabolite	-0.2781425416469574
541	X950483	0	metabolite	0.028439577668905258
542	X950484	0	metabolite	0.09137464314699173
543	X950485	0	metabolite	1.0659133195877075
544	X950490	0	metabolite	0.16810572147369385
545	X950491	0	metabolite	-0.35851994156837463
546	X950503	0	metabolite	-0.5779005885124207
547	X950504	0	metabolite	-0.7386235594749451
548	X950509	0	metabolite	-0.1931631863117218
549	X950512	0	metabolite	-0.49516546726226807
550	X950513	0	metabolite	-0.10792957246303558
551	X950516	0	metabolite	0.8387166261672974
552	X950517	0	metabolite	-0.7653324604034424
553	X950521	0	metabolite	0.26323434710502625
554	X950525	0	metabolite	-0.745697557926178
555	X950528	0	metabolite	0.18688276410102844
556	X950535	0	metabolite	-0.6720485091209412
557	X950536	0	metabolite	-1.3201433420181274
558	X950545	0	metabolite	-0.08458015322685242
559	X950548	0	metabolite	-0.5606815814971924
560	X950550	0	metabolite	-0.23190641403198242
561	X950554	0	metabolite	-0.05286753177642822
562	X950557	0	metabolite	-0.6579285860061646
563	X950559	0	metabolite	-0.5741516947746277
564	X950563	0	metabolite	-0.48605358600616455
565	X950564	0	metabolite	-0.6107577681541443
566	X950570	0	metabolite	0.3296980857849121
567	X950571	0	metabolite	-0.3308195471763611
568	X950572	0	metabolite	-0.5173745155334473
569	X950577	0	metabolite	-0.14397896826267242
570	X950579	0	metabolite	-0.0032471115700900555
571	X950584	0	metabolite	0.06067020073533058
572	X950592	0	metabolite	-0.2511146366596222
573	X950593	0	metabolite	-0.05170224979519844
