USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009934807	CCMSLIB00009934807	0.81	7	Suspect related to 2-Linoleoylglycerol (predicted molecular formula: C22H32O2) with delta m/z -26.032 (putative explanation: Glu->Cys substitution; atomic difference: -2C,-2H,-2O,1S)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009985802	CCMSLIB00009985802	0.8	7	Suspect related to Spectral Match to 1-Linoleoylglycerol from NIST14 (predicted molecular formula: C19H36O4) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988832	CCMSLIB00009988832	0.79	7	Suspect related to Spectral Match to 2-Linoleoylglycerol from NIST14 (predicted molecular formula: C17H34N3O3) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965288	CCMSLIB00009965288	0.79	7	Suspect related to Monoelaidin (predicted molecular formula: C18H37N2OP) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965670	CCMSLIB00009965670	0.77	7	Suspect related to Monopalmitolein (9c) (predicted molecular formula: C19H38O5) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926976	CCMSLIB00009926976	0.76	6	Suspect related to .omega.-3 Arachidonic acid methyl ester (predicted molecular formula: C22H34NO) with delta m/z 10.008 (putative explanation: 13C(6) 15N(4) Silac label|His->Phe substitution; atomic difference: -6C,6C[13],-4N,4N[15]|3C,2H,-2N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009970868	CCMSLIB00009970868	0.75	6	Suspect related to NCGC00347859-02!2,3-dihydroxypropyl 13-methyltetradecanoate (predicted molecular formula: C19H36O4) with delta m/z 12.0 (putative explanation: formaldehyde adduct|methylation and reduction|unspecified; atomic difference: 1C|1C|1C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004636	CCMSLIB00010004636	0.75	6	Suspect related to cis-9-Hexadecenoic acid (predicted molecular formula: C19H38O5) with delta m/z 92.047 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977656	CCMSLIB00009977656	0.75	7	Suspect related to Oleic acid ethyl ester (predicted molecular formula: C18H37N2OP) with delta m/z 17.973 (putative explanation: Pro->Asp substitution; atomic difference: -1C,-2H,2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009993494	CCMSLIB00009993494	0.73	6	Suspect related to Spectral Match to Glycerol 1-myristate from NIST14 (predicted molecular formula: unknown) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988831	CCMSLIB00009988831	0.73	5	Suspect related to Spectral Match to 2-Linoleoylglycerol from NIST14 (predicted molecular formula: C19H37O2P) with delta m/z -26.032 (putative explanation: Glu->Cys substitution; atomic difference: -2C,-2H,-2O,1S)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009993493	CCMSLIB00009993493	0.73	5	Suspect related to Spectral Match to Glycerol 1-myristate from NIST14 (predicted molecular formula: unknown) with delta m/z 26.003 (putative explanation: unspecified|His->Tyr substitution; atomic difference: 1C,1N|3C,2H,-2N,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995583	CCMSLIB00009995583	0.72	6	Suspect related to Spectral Match to Monoelaidin from NIST14 (predicted molecular formula: C19H36O4) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004477	CCMSLIB00010004477	0.71	6	Suspect related to cis-7-Hexadecenoic acid methyl ester (predicted molecular formula: C15H32N6O2) with delta m/z 60.021 (putative explanation: unspecified|unspecified; atomic difference: 2C,4H,2O|2H,3N,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009964856	CCMSLIB00009964856	0.71	7	Suspect related to Methyl hexadec-9-enoate (predicted molecular formula: C19H36O4) with delta m/z 60.021 (putative explanation: unspecified|unspecified; atomic difference: 2C,4H,2O|2H,3N,1O)	[M+H]+	1
