USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136719	CCMSLIB00003136719	0.92	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003740032	CCMSLIB00003740032	0.92	4	Phenylalanine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138767	CCMSLIB00003138767	0.92	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139697	CCMSLIB00003139697	0.92	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005769470	CCMSLIB00005769470	0.91	4	Massbank:NA003179 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136645	CCMSLIB00003136645	0.91	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005741961	CCMSLIB00005741961	0.91	4	Massbank:PR300516 Hordenine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357708	CCMSLIB00006357708	0.9	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358526	CCMSLIB00006358526	0.9	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357943	CCMSLIB00006357943	0.9	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357809	CCMSLIB00006357809	0.9	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357571	CCMSLIB00006357571	0.9	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357978	CCMSLIB00006357978	0.9	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136636	CCMSLIB00003136636	0.9	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358011	CCMSLIB00006358011	0.9	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137029	CCMSLIB00003137029	0.9	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358491	CCMSLIB00006358491	0.9	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005741134	CCMSLIB00005741134	0.9	4	Massbank:PR300536 Hordenine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358218	CCMSLIB00006358218	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358115	CCMSLIB00006358115	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358456	CCMSLIB00006358456	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358354	CCMSLIB00006358354	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358252	CCMSLIB00006358252	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357841	CCMSLIB00006357841	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357875	CCMSLIB00006357875	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006356687	CCMSLIB00006356687	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357741	CCMSLIB00006357741	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357639	CCMSLIB00006357639	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357538	CCMSLIB00006357538	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358151	CCMSLIB00006358151	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358044	CCMSLIB00006358044	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357909	CCMSLIB00006357909	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357775	CCMSLIB00006357775	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357673	CCMSLIB00006357673	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358422	CCMSLIB00006358422	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358388	CCMSLIB00006358388	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005738284	CCMSLIB00005738284	0.89	4	Massbank:RP000402 L-Phenylalanine|(2S)-2-azaniumyl-3-phenylpropanoate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358286	CCMSLIB00006358286	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358080	CCMSLIB00006358080	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358320	CCMSLIB00006358320	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357505	CCMSLIB00006357505	0.89	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358930	CCMSLIB00006358930	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357604	CCMSLIB00006357604	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359501	CCMSLIB00006359501	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358999	CCMSLIB00006358999	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358627	CCMSLIB00006358627	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358798	CCMSLIB00006358798	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358831	CCMSLIB00006358831	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359099	CCMSLIB00006359099	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359197	CCMSLIB00006359197	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359232	CCMSLIB00006359232	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359299	CCMSLIB00006359299	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359467	CCMSLIB00006359467	0.88	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358593	CCMSLIB00006358593	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137571	CCMSLIB00003137571	0.87	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357145	CCMSLIB00006357145	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359265	CCMSLIB00006359265	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359536	CCMSLIB00006359536	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358730	CCMSLIB00006358730	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358864	CCMSLIB00006358864	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359065	CCMSLIB00006359065	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358896	CCMSLIB00006358896	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358662	CCMSLIB00006358662	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358964	CCMSLIB00006358964	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358559	CCMSLIB00006358559	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359032	CCMSLIB00006359032	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359164	CCMSLIB00006359164	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358763	CCMSLIB00006358763	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359333	CCMSLIB00006359333	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359367	CCMSLIB00006359367	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359433	CCMSLIB00006359433	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359132	CCMSLIB00006359132	0.87	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358697	CCMSLIB00006358697	0.86	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359401	CCMSLIB00006359401	0.86	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359635	CCMSLIB00006359635	0.83	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360464	CCMSLIB00006360464	0.83	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359840	CCMSLIB00006359840	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359737	CCMSLIB00006359737	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360396	CCMSLIB00006360396	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360360	CCMSLIB00006360360	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360253	CCMSLIB00006360253	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005744536	CCMSLIB00005744536	0.82	4	Massbank:PR300497 Hordenine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359704	CCMSLIB00006359704	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359568	CCMSLIB00006359568	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360147	CCMSLIB00006360147	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359772	CCMSLIB00006359772	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359907	CCMSLIB00006359907	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360114	CCMSLIB00006360114	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360080	CCMSLIB00006360080	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360046	CCMSLIB00006360046	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360011	CCMSLIB00006360011	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359978	CCMSLIB00006359978	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359942	CCMSLIB00006359942	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359806	CCMSLIB00006359806	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360499	CCMSLIB00006360499	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359670	CCMSLIB00006359670	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359601	CCMSLIB00006359601	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360182	CCMSLIB00006360182	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360325	CCMSLIB00006360325	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359872	CCMSLIB00006359872	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360217	CCMSLIB00006360217	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360289	CCMSLIB00006360289	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360430	CCMSLIB00006360430	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360535	CCMSLIB00006360535	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361318	CCMSLIB00006361318	0.76	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361248	CCMSLIB00006361248	0.76	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360666	CCMSLIB00006360666	0.76	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361009	CCMSLIB00006361009	0.76	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361593	CCMSLIB00006361593	0.76	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361626	CCMSLIB00006361626	0.76	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361421	CCMSLIB00006361421	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361490	CCMSLIB00006361490	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361215	CCMSLIB00006361215	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361042	CCMSLIB00006361042	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360940	CCMSLIB00006360940	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360906	CCMSLIB00006360906	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360771	CCMSLIB00006360771	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360737	CCMSLIB00006360737	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360600	CCMSLIB00006360600	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361077	CCMSLIB00006361077	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361146	CCMSLIB00006361146	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360633	CCMSLIB00006360633	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360701	CCMSLIB00006360701	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360974	CCMSLIB00006360974	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361111	CCMSLIB00006361111	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361180	CCMSLIB00006361180	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361284	CCMSLIB00006361284	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361522	CCMSLIB00006361522	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360806	CCMSLIB00006360806	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360838	CCMSLIB00006360838	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361353	CCMSLIB00006361353	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361386	CCMSLIB00006361386	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361455	CCMSLIB00006361455	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360873	CCMSLIB00006360873	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361558	CCMSLIB00006361558	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006682607	CCMSLIB00006682607	0.74	4	HORDENINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360567	CCMSLIB00006360567	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006681336	CCMSLIB00006681336	0.72	4	HORDENINE	M+H	1
