USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010102927	CCMSLIB00010102927	0.93	5	L-phenylalanine CollisionEnergy:102040	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136636	CCMSLIB00003136636	0.93	5	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000577901	CCMSLIB00000577901	0.93	4	L-PHENYLALANINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005767879	CCMSLIB00005767879	0.92	4	Massbank:NA003548 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137571	CCMSLIB00003137571	0.92	5	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005769796	CCMSLIB00005769796	0.92	4	Massbank:NA003545 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005769619	CCMSLIB00005769619	0.92	4	Massbank:NA003547 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005769763	CCMSLIB00005769763	0.92	4	Massbank:NA003546 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005738492	CCMSLIB00005738492	0.92	4	Massbank:RP000401 L-Phenylalanine|(2S)-2-azaniumyl-3-phenylpropanoate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005738284	CCMSLIB00005738284	0.92	5	Massbank:RP000402 L-Phenylalanine|(2S)-2-azaniumyl-3-phenylpropanoate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136719	CCMSLIB00003136719	0.92	5	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003740032	CCMSLIB00003740032	0.92	5	Phenylalanine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005769682	CCMSLIB00005769682	0.91	4	Massbank:NA003544 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726877	CCMSLIB00005726877	0.9	4	Massbank:UA005501 L-Phenylalanine|(2S)-2-Azaniumyl-3-phenylpropanoate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005741961	CCMSLIB00005741961	0.9	4	Massbank:PR300516 Hordenine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010119931	CCMSLIB00010119931	0.89	4	DL-PHENYLALANINE CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005769507	CCMSLIB00005769507	0.89	4	Massbank:NA003183 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005489444	CCMSLIB00005489444	0.89	4	Spectral Match to DL-Phenylalanine from NIST14 [IIN-based: Match]	[M+HFA+NH4]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005741134	CCMSLIB00005741134	0.88	4	Massbank:PR300536 Hordenine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010121508	CCMSLIB00010121508	0.88	4	L-phenylalanine CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135371	CCMSLIB00003135371	0.88	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005769702	CCMSLIB00005769702	0.88	4	Massbank:NA003182 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010121509	CCMSLIB00010121509	0.88	4	L-phenylalanine CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005720343	CCMSLIB00005720343	0.87	4	PHENYLALANINE	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006681770	CCMSLIB00006681770	0.87	4	HORDENINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005464201	CCMSLIB00005464201	0.87	4	PHENYLALANINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010110168	CCMSLIB00010110168	0.86	4	L-phenylalanine CollisionEnergy:102040	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005738491	CCMSLIB00005738491	0.86	4	Massbank:RP000403 L-Phenylalanine|(2S)-2-azaniumyl-3-phenylpropanoate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010119932	CCMSLIB00010119932	0.86	4	DL-PHENYLALANINE CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000479728	CCMSLIB00000479728	0.86	4	Phenylalanine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006356687	CCMSLIB00006356687	0.85	5	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005769690	CCMSLIB00005769690	0.85	4	Massbank:NA003180 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005767582	CCMSLIB00005767582	0.85	4	Massbank:NA003181 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136509	CCMSLIB00003136509	0.85	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005885033	CCMSLIB00005885033	0.85	4	Phenylalanine - 40.00 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006684078	CCMSLIB00006684078	0.85	4	PHENYLALANINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006681247	CCMSLIB00006681247	0.85	4	PHENYLALANINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005885034	CCMSLIB00005885034	0.85	4	Phenylalanine - 50.00 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137138	CCMSLIB00003137138	0.84	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006683567	CCMSLIB00006683567	0.84	4	PHENYLALANINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137562	CCMSLIB00003137562	0.84	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138635	CCMSLIB00003138635	0.84	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005885035	CCMSLIB00005885035	0.84	4	Phenylalanine - 60.00 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006683811	CCMSLIB00006683811	0.84	4	PHENYLALANINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357809	CCMSLIB00006357809	0.83	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358831	CCMSLIB00006358831	0.83	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134584	CCMSLIB00003134584	0.83	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005885036	CCMSLIB00005885036	0.83	4	Phenylalanine - 70.00 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006114013	CCMSLIB00006114013	0.83	4	L-(-)-Phenylalanine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359065	CCMSLIB00006359065	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359501	CCMSLIB00006359501	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358559	CCMSLIB00006358559	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358763	CCMSLIB00006358763	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358798	CCMSLIB00006358798	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358964	CCMSLIB00006358964	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358896	CCMSLIB00006358896	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358999	CCMSLIB00006358999	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359099	CCMSLIB00006359099	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359132	CCMSLIB00006359132	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359197	CCMSLIB00006359197	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359333	CCMSLIB00006359333	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006114006	CCMSLIB00006114006	0.82	4	L-(-)-Phenylalanine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006114008	CCMSLIB00006114008	0.82	4	L-(-)-Phenylalanine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359433	CCMSLIB00006359433	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359467	CCMSLIB00006359467	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359536	CCMSLIB00006359536	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359164	CCMSLIB00006359164	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359232	CCMSLIB00006359232	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358864	CCMSLIB00006358864	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357943	CCMSLIB00006357943	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357639	CCMSLIB00006357639	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357708	CCMSLIB00006357708	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358080	CCMSLIB00006358080	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358011	CCMSLIB00006358011	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357978	CCMSLIB00006357978	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358320	CCMSLIB00006358320	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357571	CCMSLIB00006357571	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358422	CCMSLIB00006358422	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006681949	CCMSLIB00006681949	0.82	4	PHENYLALANINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357505	CCMSLIB00006357505	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358526	CCMSLIB00006358526	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358930	CCMSLIB00006358930	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359032	CCMSLIB00006359032	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359299	CCMSLIB00006359299	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358627	CCMSLIB00006358627	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359367	CCMSLIB00006359367	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358662	CCMSLIB00006358662	0.82	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357741	CCMSLIB00006357741	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357604	CCMSLIB00006357604	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005744536	CCMSLIB00005744536	0.81	4	Massbank:PR300497 Hordenine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357673	CCMSLIB00006357673	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359401	CCMSLIB00006359401	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357875	CCMSLIB00006357875	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357909	CCMSLIB00006357909	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358388	CCMSLIB00006358388	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358456	CCMSLIB00006358456	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358218	CCMSLIB00006358218	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358151	CCMSLIB00006358151	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005769470	CCMSLIB00005769470	0.81	4	Massbank:NA003179 Hordenine|4-[2-(dimethylamino)ethyl]phenol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358491	CCMSLIB00006358491	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006114010	CCMSLIB00006114010	0.81	4	L-(-)-Phenylalanine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135512	CCMSLIB00003135512	0.81	4	Spectral Match to DL-Phenylalanine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358044	CCMSLIB00006358044	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006113991	CCMSLIB00006113991	0.81	4	L-(-)-Phenylalanine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006113992	CCMSLIB00006113992	0.81	4	L-(-)-Phenylalanine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006113997	CCMSLIB00006113997	0.81	4	L-(-)-Phenylalanine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006114011	CCMSLIB00006114011	0.81	4	L-(-)-Phenylalanine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357775	CCMSLIB00006357775	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357841	CCMSLIB00006357841	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358115	CCMSLIB00006358115	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358697	CCMSLIB00006358697	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358593	CCMSLIB00006358593	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359265	CCMSLIB00006359265	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358252	CCMSLIB00006358252	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358730	CCMSLIB00006358730	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357538	CCMSLIB00006357538	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358354	CCMSLIB00006358354	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006358286	CCMSLIB00006358286	0.81	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360464	CCMSLIB00006360464	0.8	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359635	CCMSLIB00006359635	0.8	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006113996	CCMSLIB00006113996	0.8	4	L-(-)-Phenylalanine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010108593	CCMSLIB00010108593	0.8	4	DL-PHENYLALANINE CollisionEnergy:102040	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360499	CCMSLIB00006360499	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359907	CCMSLIB00006359907	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359670	CCMSLIB00006359670	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359806	CCMSLIB00006359806	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359704	CCMSLIB00006359704	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359978	CCMSLIB00006359978	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359872	CCMSLIB00006359872	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359601	CCMSLIB00006359601	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006357145	CCMSLIB00006357145	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359568	CCMSLIB00006359568	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360080	CCMSLIB00006360080	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360325	CCMSLIB00006360325	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360182	CCMSLIB00006360182	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360011	CCMSLIB00006360011	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359942	CCMSLIB00006359942	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359840	CCMSLIB00006359840	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360396	CCMSLIB00006360396	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360360	CCMSLIB00006360360	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360253	CCMSLIB00006360253	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360147	CCMSLIB00006360147	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360114	CCMSLIB00006360114	0.79	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360535	CCMSLIB00006360535	0.78	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360289	CCMSLIB00006360289	0.78	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360217	CCMSLIB00006360217	0.78	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359737	CCMSLIB00006359737	0.78	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006359772	CCMSLIB00006359772	0.78	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360046	CCMSLIB00006360046	0.78	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360430	CCMSLIB00006360430	0.78	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361318	CCMSLIB00006361318	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361593	CCMSLIB00006361593	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360666	CCMSLIB00006360666	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361248	CCMSLIB00006361248	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360906	CCMSLIB00006360906	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361626	CCMSLIB00006361626	0.75	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361180	CCMSLIB00006361180	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360633	CCMSLIB00006360633	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361009	CCMSLIB00006361009	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361386	CCMSLIB00006361386	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006361522	CCMSLIB00006361522	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360701	CCMSLIB00006360701	0.74	4	Hordenine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006360838	CCMSLIB00006360838	0.74	4	Hordenine	[M+H]+	1
