USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010113532	CCMSLIB00010113532	0.81	7	Monoolein CollisionEnergy:102040	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138917	CCMSLIB00003138917	0.81	9	Spectral Match to Monoelaidin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988844	CCMSLIB00009988844	0.8	7	Suspect related to Spectral Match to 2-Linoleoylglycerol from NIST14 (predicted molecular formula: C19H42N5O) with delta m/z 2.06 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995724	CCMSLIB00009995724	0.8	8	Suspect related to Spectral Match to Monoelaidin from NIST14 (predicted molecular formula: C21H42O5) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009987203	CCMSLIB00009987203	0.8	7	Suspect related to Spectral Match to 1-Palmitoyl-2-oleoyl-sn-glycerol from NIST14 (predicted molecular formula: unknown) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[339.3]	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135988	CCMSLIB00003135988	0.8	6	Spectral Match to Monoolein from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009983964	CCMSLIB00009983964	0.8	7	Suspect related to Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: unknown) with delta m/z 18.017 (putative explanation: unspecified; atomic difference: unspecified)	[339.3]	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009927385	CCMSLIB00009927385	0.8	7	Suspect related to 1,2-Dioleoyl-sn-glycerol (predicted molecular formula: C21H40O4) with delta m/z -264.246 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928614	CCMSLIB00009928614	0.79	8	Suspect related to 1-Linoleoylglycerol (predicted molecular formula: C19H38N3O3) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009985819	CCMSLIB00009985819	0.79	8	Suspect related to Spectral Match to 1-Linoleoylglycerol from NIST14 (predicted molecular formula: C19H38N3O3) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977668	CCMSLIB00009977668	0.79	9	Suspect related to Oleic acid ethyl ester (predicted molecular formula: C16H36N8O) with delta m/z 46.021 (putative explanation: unspecified|Thr->Phe substitution; atomic difference: 2H,2N,1O|5C,2H,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009934822	CCMSLIB00009934822	0.79	6	Suspect related to 2-Linoleoylglycerol (predicted molecular formula: C20H41N2OP) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009948633	CCMSLIB00009948633	0.78	8	Suspect related to Glycerol trioleate (predicted molecular formula: unknown) with delta m/z -246.235 (putative explanation: unspecified; atomic difference: unspecified)	[M-C18H34O2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009927462	CCMSLIB00009927462	0.78	8	Suspect related to 1,2-Dioleoyl-sn-glycerol (predicted molecular formula: C21H42O5) with delta m/z -246.235 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996173	CCMSLIB00009996173	0.78	8	Suspect related to Spectral Match to Monopalmitolein (9c) from NIST14 (predicted molecular formula: C21H42O5) with delta m/z 46.042 (putative explanation: unspecified|unspecified; atomic difference: 2C,6H,1O|4H,3N)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009964861	CCMSLIB00009964861	0.78	8	Suspect related to Methyl hexadec-9-enoate (predicted molecular formula: C21H40O4) with delta m/z 88.052 (putative explanation: PEG repeat unit x2; atomic difference: 4C,8H,2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965346	CCMSLIB00009965346	0.78	8	Suspect related to Monoelaidin (predicted molecular formula: C21H42O5) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009945585	CCMSLIB00009945585	0.78	8	Suspect related to DL-.beta.-Hydroxypalmitic acid (predicted molecular formula: C21H42O5) with delta m/z 102.068 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954864	CCMSLIB00009954864	0.77	7	Suspect related to Massbank:FIO00885 Erucamide (predicted molecular formula: C21H40O4) with delta m/z 18.96 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138591	CCMSLIB00003138591	0.76	8	Spectral Match to Monoelaidin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965627	CCMSLIB00009965627	0.76	6	Suspect related to Monopalmitolein (9c) (predicted molecular formula: C21H41O2P) with delta m/z 28.021 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965051	CCMSLIB00009965051	0.76	8	Suspect related to Methyl trans-vaccenate (predicted molecular formula: C21H40O4) with delta m/z 60.021 (putative explanation: unspecified|unspecified; atomic difference: 2C,4H,2O|2H,3N,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010006936	CCMSLIB00010006936	0.76	8	Suspect related to trans-13-Octadecenoic acid (predicted molecular formula: C21H40O4) with delta m/z 74.035 (putative explanation: unspecified|unspecified; atomic difference: 1C,4H,3N,1O|3C,6H,2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977688	CCMSLIB00009977688	0.76	8	Suspect related to Oleic acid methyl ester (predicted molecular formula: C21H40O4) with delta m/z 60.021 (putative explanation: unspecified|unspecified; atomic difference: 2C,4H,2O|2H,3N,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009966602	CCMSLIB00009966602	0.76	8	Suspect related to N-Oleoylglycine (predicted molecular formula: unknown) with delta m/z 92.047 (putative explanation: unspecified; atomic difference: unspecified)	[M-C2H5NO2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996111	CCMSLIB00009996111	0.75	7	Suspect related to Spectral Match to Monopalmitolein (9c) from NIST14 (predicted molecular formula: C21H40O4) with delta m/z 28.031 (putative explanation: Acetaldehyde +28|Ala->Val substitution|Cys->Met substitution|Ethylation|di-Methylation; atomic difference: 2C,4H|2C,4H|2C,4H|2C,4H|2C,4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928709	CCMSLIB00009928709	0.75	8	Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: C21H40O4) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009973203	CCMSLIB00009973203	0.74	8	Suspect related to NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] (predicted molecular formula: C24H42NO3) with delta m/z 78.067 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978856	CCMSLIB00009978856	0.74	8	Suspect related to Palmitoleic acid ethyl ester (predicted molecular formula: C19H38N3O3) with delta m/z 74.035 (putative explanation: unspecified|unspecified; atomic difference: 1C,4H,3N,1O|3C,6H,2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977667	CCMSLIB00009977667	0.74	8	Suspect related to Oleic acid ethyl ester (predicted molecular formula: C19H38N3O3) with delta m/z 46.005 (putative explanation: formic acid adduct; atomic difference: 1C,2H,2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965050	CCMSLIB00009965050	0.74	7	Suspect related to Methyl trans-vaccenate (predicted molecular formula: C24H36O2) with delta m/z 60.001 (putative explanation: 2-OH-ethyl thio-Ser|Ala->Met substitution|unspecified; atomic difference: 2C,4H,1S|2C,4H,1S|5C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996109	CCMSLIB00009996109	0.74	7	Suspect related to Spectral Match to Monopalmitolein (9c) from NIST14 (predicted molecular formula: C24H36O2) with delta m/z 28.008 (putative explanation: Lys->Arg substitution|unspecified; atomic difference: 2N|2N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009966513	CCMSLIB00009966513	0.74	7	Suspect related to N-Oleoylglycine (predicted molecular formula: C21H40O4) with delta m/z 17.017 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004375	CCMSLIB00010004375	0.74	8	Suspect related to cis-5,8,11-Eicosatrienoic acid (predicted molecular formula: C21H40O4) with delta m/z 50.036 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996114	CCMSLIB00009996114	0.73	7	Suspect related to Spectral Match to Monopalmitolein (9c) from NIST14 (predicted molecular formula: C21H44N2O2) with delta m/z 28.083 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989884	CCMSLIB00009989884	0.73	6	Suspect related to Spectral Match to 9-Octadecenamide, (Z)- from NIST14 (predicted molecular formula: unknown) with delta m/z 75.021 (putative explanation: unspecified|unspecified; atomic difference: 1C,3H,2N,2O|6C,3H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009985497	CCMSLIB00009985497	0.72	6	Suspect related to Spectral Match to 1-Hexadecanoyl-sn-glycerol from NIST14 (predicted molecular formula: unknown) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009993503	CCMSLIB00009993503	0.72	5	Suspect related to Spectral Match to Glycerol 1-myristate from NIST14 (predicted molecular formula: unknown) with delta m/z 54.047 (putative explanation: unspecified; atomic difference: 4C,6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965434	CCMSLIB00009965434	0.72	7	Suspect related to Monolinolenin (9c,12c,15c) (predicted molecular formula: C21H40O4) with delta m/z 4.032 (putative explanation: x2 reduction; atomic difference: 4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995882	CCMSLIB00009995882	0.72	6	Suspect related to Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 (predicted molecular formula: unknown) with delta m/z 4.02 (putative explanation: SILAC; atomic difference: -1C,-3H,1C[13],3H[2])	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009944195	CCMSLIB00009944195	0.72	8	Suspect related to Cholestan-3-ol, (3.alpha.,5.beta.)- (predicted molecular formula: C21H42O5) with delta m/z -14.071 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009939265	CCMSLIB00009939265	0.71	8	Suspect related to 5Z,11Z,14Z-Eicosatrienoic acid (predicted molecular formula: C20H36O5) with delta m/z 50.0 (putative explanation: unspecified|unspecified; atomic difference: 2H,3O|3C,1N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977329	CCMSLIB00009977329	0.71	6	Suspect related to Octadecenoic acid (predicted molecular formula: C21H40O4) with delta m/z 74.035 (putative explanation: unspecified|unspecified; atomic difference: 1C,4H,3N,1O|3C,6H,2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009987396	CCMSLIB00009987396	0.71	7	Suspect related to Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: unknown) with delta m/z 46.005 (putative explanation: formic acid adduct; atomic difference: 1C,2H,2O)	[311.3]	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006679876	CCMSLIB00006679876	0.71	7	1-OLEOYL-RAC-GLYCEROL	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009930061	CCMSLIB00009930061	0.71	6	Suspect related to 1-Palmitoylglycerol (predicted molecular formula: unknown) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004009	CCMSLIB00010004009	0.71	7	Suspect related to cis-12-Octadecenoic acid methyl ester (predicted molecular formula: unknown) with delta m/z 92.027 (putative explanation: Ala->Tyr substitution; atomic difference: 6C,4H,1O)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005720590	CCMSLIB00005720590	0.7	6	L-OLEOYL-RAC-GLYCEROL	[M+H]+	1
