USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009945262	CCMSLIB00009945262	0.76	5	Suspect related to D-(+)-Mannose (predicted molecular formula: unknown) with delta m/z 324.106 (putative explanation: Lactosylation; atomic difference: 12C,20H,10O)	[M+NH4]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006685268	CCMSLIB00006685268	0.76	5	RAFFINOSE	M+NH4	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006680120	CCMSLIB00006680120	0.74	5	RAFFINOSE	M+NH4	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995375	CCMSLIB00009995375	0.74	5	Suspect related to Spectral Match to Maltotetraose from NIST14 (predicted molecular formula: C18H37NO17) with delta m/z -127.016 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009992042	CCMSLIB00009992042	0.73	5	Suspect related to Spectral Match to D-(+)-Trehalose from NIST14 (predicted molecular formula: C18H37NO17) with delta m/z 197.09 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006680076	CCMSLIB00006680076	0.73	5	RAFFINOSE	M+NH4	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009945307	CCMSLIB00009945307	0.73	5	Suspect related to D-(+)-Trehalose (predicted molecular formula: unknown) with delta m/z 162.053 (putative explanation: Glucuronidation|Hexose; atomic difference: 6C,10H,5O|6C,10H,5O)	[M+NH4]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995397	CCMSLIB00009995397	0.71	5	Suspect related to Spectral Match to Maltotriose from NIST14 (predicted molecular formula: C18H37NO17) with delta m/z 35.037 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995365	CCMSLIB00009995365	0.71	5	Suspect related to Spectral Match to Maltotetraose from NIST14 (predicted molecular formula: C18H35NO16) with delta m/z -145.027 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009950550	CCMSLIB00009950550	0.71	5	Suspect related to Lactulose (predicted molecular formula: C18H35NO16) with delta m/z 197.09 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009950495	CCMSLIB00009950495	0.71	5	Suspect related to Lactose (predicted molecular formula: C18H35NO16) with delta m/z 179.079 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009952337	CCMSLIB00009952337	0.71	5	Suspect related to Maltopentaose (predicted molecular formula: C18H37NO17) with delta m/z -307.079 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
