USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928472	CCMSLIB00009928472	0.75	10	Suspect related to 1-Hydroxy Vitamin D3 (predicted molecular formula: C27H44) with delta m/z -31.991 (putative explanation: Glu->Pro substitution; atomic difference: -2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009925205	CCMSLIB00009925205	0.75	11	Suspect related to (R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid (predicted molecular formula: C27H48O2) with delta m/z 12.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009922988	CCMSLIB00009922988	0.75	10	Suspect related to (4R)-4-((3R,5R,6S,9S,10R,13R,14S,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid (predicted molecular formula: C27H48O2) with delta m/z 12.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010003517	CCMSLIB00010003517	0.75	10	Suspect related to Zymosterol (predicted molecular formula: C27H46O) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009922450	CCMSLIB00009922450	0.75	9	Suspect related to (3S,5R,7R,9S,10S,13R,14S,17R)-17-((2R)-7-hydroxy-6-methylheptan-2-yl)-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthrene-3,7-diol (predicted molecular formula: C27H48O2) with delta m/z -15.995 (putative explanation: Ser->Ala substitution|Tyr->Phe substitution|reduction; atomic difference: -1O|-1O|-1O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009925551	CCMSLIB00009925551	0.75	9	Suspect related to (R)-4-((5R,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-3-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid (predicted molecular formula: C22H46N2O3) with delta m/z 12.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009924230	CCMSLIB00009924230	0.75	9	Suspect related to (R)-4-((3R,4R,5S,8S,9S,10R,13R,14S,17R)-3,4-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid (predicted molecular formula: C22H46N2O3) with delta m/z 12.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926618	CCMSLIB00009926618	0.75	10	Suspect related to .beta.-Sitosterol (predicted molecular formula: C27H46O) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009937747	CCMSLIB00009937747	0.74	10	Suspect related to 4.beta.-Hydroxycholesterol 4-acetate (predicted molecular formula: unknown) with delta m/z 2.027 (putative explanation: unspecified; atomic difference: unspecified)	[M-C2H6O3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009935906	CCMSLIB00009935906	0.74	9	Suspect related to 25-Hydroxycholesterol (predicted molecular formula: unknown) with delta m/z 2.027 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009947984	CCMSLIB00009947984	0.73	9	Suspect related to Ginkgolic acid I (predicted molecular formula: C27H46O) with delta m/z 40.104 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136045	CCMSLIB00003136045	0.73	10	Spectral Match to Cholesterol from NIST14	M+H-H2O	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009939001	CCMSLIB00009939001	0.73	9	Suspect related to 5.beta.-Androstane-3.alpha.,17.beta.-diol (predicted molecular formula: C27H46O) with delta m/z 112.125 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009991082	CCMSLIB00009991082	0.73	10	Suspect related to Spectral Match to Chenodeoxycholic acid from NIST14 (predicted molecular formula: unknown) with delta m/z 12.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009925334	CCMSLIB00009925334	0.73	8	Suspect related to (R)-4-((3S,5S,7S,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid (predicted molecular formula: C27H48O2) with delta m/z 12.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951521	CCMSLIB00009951521	0.73	10	Suspect related to Linoleoylglycine (predicted molecular formula: unknown) with delta m/z 124.126 (putative explanation: unspecified; atomic difference: unspecified)	[M-C2H7O3N+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938442	CCMSLIB00009938442	0.73	10	Suspect related to 5.alpha.-Androst-16-en-3.beta.-ol (predicted molecular formula: C22H46N2O3) with delta m/z 112.125 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137500	CCMSLIB00003137500	0.73	10	Spectral Match to Cholesterol from NIST14	M+H-H2O	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009922484	CCMSLIB00009922484	0.72	7	Suspect related to (3S,8S,9S,10R,13R,14S,17R)-17-((2R)-7-hydroxy-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol (predicted molecular formula: C27H46O) with delta m/z -15.995 (putative explanation: Ser->Ala substitution|Tyr->Phe substitution|reduction; atomic difference: -1O|-1O|-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009991223	CCMSLIB00009991223	0.72	9	Suspect related to Spectral Match to Cholesta-4,6-dien-3-one from NIST14 (predicted molecular formula: C27H44) with delta m/z -13.981 (putative explanation: Asp->Thr substitution; atomic difference: 2H,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941143	CCMSLIB00009941143	0.72	8	Suspect related to 9E,11E-Octadecadienoic acid (predicted molecular formula: C20H44N5O2) with delta m/z 106.114 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989027	CCMSLIB00009989027	0.72	10	Suspect related to Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14 (predicted molecular formula: C27H46O) with delta m/z 12.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009939586	CCMSLIB00009939586	0.72	8	Suspect related to 7.alpha.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol (predicted molecular formula: C27H48O2) with delta m/z 84.094 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938913	CCMSLIB00009938913	0.72	8	Suspect related to 5.alpha.-Pregnane-3.alpha.,20.alpha.-diol (predicted molecular formula: C27H48O2) with delta m/z 84.094 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009924046	CCMSLIB00009924046	0.72	8	Suspect related to (9S,10R,13R,14S,17R)-10,13-dimethyl-17-((R)-6-methylheptan-2-yl)-1,2,8,9,10,11,12,13,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthren-3-one (predicted molecular formula: C27H48O2) with delta m/z -13.981 (putative explanation: Asp->Thr substitution; atomic difference: 2H,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010002090	CCMSLIB00010002090	0.71	9	Suspect related to Trihydroxycoprostane (predicted molecular formula: C27H50O3) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M-3H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009937746	CCMSLIB00009937746	0.71	8	Suspect related to 4.beta.-Hydroxycholesterol 4-acetate (predicted molecular formula: unknown) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M-C2H6O3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926391	CCMSLIB00009926391	0.71	8	Suspect related to .beta.-Hyodeoxycholic acid (predicted molecular formula: C29H50O3) with delta m/z 12.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009924827	CCMSLIB00009924827	0.71	8	Suspect related to (R)-4-((3R,5S,8R,9S,10S,12R,13R,14S,17R)-3,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid (predicted molecular formula: C29H50O3) with delta m/z 12.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928621	CCMSLIB00009928621	0.7	8	Suspect related to 1-Linoleoylglycerol (predicted molecular formula: C22H44N2O2) with delta m/z 14.073 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009991224	CCMSLIB00009991224	0.7	9	Suspect related to Spectral Match to Cholesta-4,6-dien-3-one from NIST14 (predicted molecular formula: C21H44N4O) with delta m/z -13.965 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988912	CCMSLIB00009988912	0.7	9	Suspect related to Spectral Match to 26-Hydroxycholesterol-(25R) from NIST14 (predicted molecular formula: C26H42O2) with delta m/z -16.031 (putative explanation: Leu/Ile->Pro substitution; atomic difference: -1C,-4H)	[M-H2O+H]+	1
