USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009936837	CCMSLIB00009936837	0.79	6	Suspect related to 3-Indoleacrylic acid (predicted molecular formula: C6H12N4O4) with delta m/z 17.027 (putative explanation: replacement of proton with ammonium ion; atomic difference: 3H,1N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006678666	CCMSLIB00006678666	0.79	4	TRYPTOPHAN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137755	CCMSLIB00003137755	0.78	5	Spectral Match to L-Tryptophan from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004694539	CCMSLIB00004694539	0.78	4	TRYPTOPHAN	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000205165	CCMSLIB00000205165	0.78	4	Massbank:BML01185 L-Tryptophan	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136696	CCMSLIB00003136696	0.77	4	Spectral Match to L-Tryptophan from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005883945	CCMSLIB00005883945	0.77	4	D-TRYPTOPHAN - 20.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005883946	CCMSLIB00005883946	0.77	4	D-TRYPTOPHAN - 30.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010102041	CCMSLIB00010102041	0.76	4	tryptophan CollisionEnergy:102040	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006682486	CCMSLIB00006682486	0.76	4	TRYPTOPHAN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139023	CCMSLIB00003139023	0.76	4	Spectral Match to L-Tryptophan from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137754	CCMSLIB00003137754	0.76	5	Spectral Match to L-Tryptophan from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006679300	CCMSLIB00006679300	0.75	4	TRYPTOPHAN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005464407	CCMSLIB00005464407	0.75	4	TRYPTOPHAN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006683405	CCMSLIB00006683405	0.74	5	TRYPTOPHAN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009966428	CCMSLIB00009966428	0.74	5	Suspect related to N-Methyltryptophan (predicted molecular formula: unknown) with delta m/z 17.027 (putative explanation: replacement of proton with ammonium ion; atomic difference: 3H,1N)	[M-CH3NH2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005777712	CCMSLIB00005777712	0.74	4	Massbank:FIO00631 Tryptophan	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006683013	CCMSLIB00006683013	0.74	4	TRYPTOPHAN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005463716	CCMSLIB00005463716	0.73	4	Tryptophane-emf	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009945604	CCMSLIB00009945604	0.72	5	Suspect related to DL-Indole-3-lactic acid (predicted molecular formula: C11H14N2O3) with delta m/z 17.027 (putative explanation: replacement of proton with ammonium ion; atomic difference: 3H,1N)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000577929	CCMSLIB00000577929	0.72	4	D-TRYPTOPHAN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005720376	CCMSLIB00005720376	0.72	5	TRYPTOPHAN	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139037	CCMSLIB00003139037	0.72	5	Spectral Match to L-Tryptophan from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006112841	CCMSLIB00006112841	0.71	5	D-(+)-tryptophan - 30.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000479746	CCMSLIB00000479746	0.71	4	Tryptophan	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010002299	CCMSLIB00010002299	0.71	4	Suspect related to Tryptophan ethyl ester (predicted molecular formula: C6H14N5OS) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000577897	CCMSLIB00000577897	0.7	4	L-TRYPTOPHAN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006682378	CCMSLIB00006682378	0.7	4	TRYPTOPHAN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009992450	CCMSLIB00009992450	0.7	5	Suspect related to Spectral Match to Dexpanthenol from NIST14 (predicted molecular formula: C6H12N4O4) with delta m/z -1.053 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
