USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009966214	CCMSLIB00009966214	0.88	5	Suspect related to N-Acetyl-D-glucosamine (predicted molecular formula: C8H17NO7) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006683826	CCMSLIB00006683826	0.88	5	N-ACETYL-GALACTOSAMINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884573	CCMSLIB00005884573	0.87	6	N-ACETYL-D-GALACTOSAMINE - 60.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122898	CCMSLIB00006122898	0.87	5	N-Acetyl-D-mannosamine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884569	CCMSLIB00005884569	0.86	5	N-ACETYL-D-GALACTOSAMINE - 20.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122896	CCMSLIB00006122896	0.86	5	N-Acetyl-D-mannosamine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122894	CCMSLIB00006122894	0.86	5	N-Acetyl-D-mannosamine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006683415	CCMSLIB00006683415	0.84	5	N-ACETYL-GALACTOSAMINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884574	CCMSLIB00005884574	0.84	6	N-ACETYL-D-GALACTOSAMINE - 70.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005720325	CCMSLIB00005720325	0.84	5	N-ACETYL-D-GLUCOSAMINE	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005738007	CCMSLIB00005738007	0.83	5	Massbank:RP014502 N-Acetyl-D-Mannosamine|aldehydo-N-acetyl-D-mannosamine|N-[(2R,3S,4R,5S)-3,4,5,6-tetrahydroxy-1-oxohexan-2-yl]acetamide	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006679244	CCMSLIB00006679244	0.83	5	N-ACETYL-MANNOSAMINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006684059	CCMSLIB00006684059	0.82	4	N-ACETYL-GALACTOSAMINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005737996	CCMSLIB00005737996	0.82	5	Massbank:RP014501 N-Acetyl-D-Mannosamine|aldehydo-N-acetyl-D-mannosamine|N-[(2R,3S,4R,5S)-3,4,5,6-tetrahydroxy-1-oxohexan-2-yl]acetamide	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136853	CCMSLIB00003136853	0.82	4	Spectral Match to N-Acetyl-D-glucosamine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135200	CCMSLIB00003135200	0.81	5	Spectral Match to N-Acetyl-D-glucosamine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426281	CCMSLIB00000426281	0.8	4	HMDB:HMDB01129-1427 N-Acetylmannosamine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134932	CCMSLIB00003134932	0.79	4	Spectral Match to N-Acetyl-D-glucosamine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005720457	CCMSLIB00005720457	0.76	4	N-ACETYL-D-GALACTOSAMINE	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000577921	CCMSLIB00000577921	0.72	4	N-ACETYL-D-MANNOSAMINE	M+H	1
