USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006410803	CCMSLIB00006410803	0.92	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006410687	CCMSLIB00006410687	0.92	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006363735	CCMSLIB00006363735	0.92	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006410756	CCMSLIB00006410756	0.92	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000223680	CCMSLIB00000223680	0.91	4	Massbank:UF408901 Caffeine|1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione|1,3,7-trimethylpurine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006363827	CCMSLIB00006363827	0.91	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006363917	CCMSLIB00006363917	0.91	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006363872	CCMSLIB00006363872	0.91	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364098	CCMSLIB00006364098	0.91	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006363645	CCMSLIB00006363645	0.91	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006363963	CCMSLIB00006363963	0.91	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364143	CCMSLIB00006364143	0.91	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006363781	CCMSLIB00006363781	0.9	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365108	CCMSLIB00006365108	0.9	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006410641	CCMSLIB00006410641	0.9	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364757	CCMSLIB00006364757	0.9	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006410571	CCMSLIB00006410571	0.9	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365194	CCMSLIB00006365194	0.9	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365150	CCMSLIB00006365150	0.9	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364802	CCMSLIB00006364802	0.9	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365022	CCMSLIB00006365022	0.9	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364977	CCMSLIB00006364977	0.89	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364934	CCMSLIB00006364934	0.89	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006410595	CCMSLIB00006410595	0.89	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364007	CCMSLIB00006364007	0.89	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364889	CCMSLIB00006364889	0.89	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006410665	CCMSLIB00006410665	0.89	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364712	CCMSLIB00006364712	0.89	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365064	CCMSLIB00006365064	0.89	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006364845	CCMSLIB00006364845	0.89	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006363690	CCMSLIB00006363690	0.88	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006119660	CCMSLIB00006119660	0.87	4	Caffeine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000215958	CCMSLIB00000215958	0.87	4	Massbank:FIO00571 Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006410547	CCMSLIB00006410547	0.87	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884027	CCMSLIB00005884027	0.87	4	CAFFEINE - 60.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000214469	CCMSLIB00000214469	0.87	4	Massbank:FIO00571 Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006119662	CCMSLIB00006119662	0.87	4	Caffeine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006410617	CCMSLIB00006410617	0.87	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884028	CCMSLIB00005884028	0.87	4	CAFFEINE - 70.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006119659	CCMSLIB00006119659	0.87	4	Caffeine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884025	CCMSLIB00005884025	0.87	4	CAFFEINE - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884026	CCMSLIB00005884026	0.87	4	CAFFEINE - 50.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006577150	CCMSLIB00006577150	0.86	4	1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006119657	CCMSLIB00006119657	0.86	4	Caffeine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006119655	CCMSLIB00006119655	0.86	4	Caffeine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009937967	CCMSLIB00009937967	0.85	4	Suspect related to 5-Acetylamino-6-amino-3-methyluracil (predicted molecular formula: C8H12N4O3) with delta m/z 14.016 (putative explanation: Asn->Gln substitution|Asp->Glu substitution|Gly->Ala substitution|Methylation|Ser->Thr substitution|Val->Leu/Ile substitution|chain elongation; atomic difference: 1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010012777	CCMSLIB00010012777	0.85	4	Caffeine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000208278	CCMSLIB00000208278	0.85	4	Massbank:EA030305 Caffeine|1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione|1,3,7-trimethylpurine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000208279	CCMSLIB00000208279	0.85	4	Massbank:EA030306 Caffeine|1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione|1,3,7-trimethylpurine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000208280	CCMSLIB00000208280	0.85	4	Massbank:EA030307 Caffeine|1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione|1,3,7-trimethylpurine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000208285	CCMSLIB00000208285	0.84	4	Massbank:EA030312 Caffeine|1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione|1,3,7-trimethylpurine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000208284	CCMSLIB00000208284	0.84	4	Massbank:EA030311 Caffeine|1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione|1,3,7-trimethylpurine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000845166	CCMSLIB00000845166	0.84	4	NCGC00015208-22!1,3,7-trimethylpurine-2,6-dione	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000208286	CCMSLIB00000208286	0.84	4	Massbank:EA030313 Caffeine|1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione|1,3,7-trimethylpurine-2,6-dione	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010115612	CCMSLIB00010115612	0.83	4	caffeine CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000841970	CCMSLIB00000841970	0.83	4	MassbankEU:SM866601 Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005763695	CCMSLIB00005763695	0.83	4	Massbank:LU119904 Caffeine|1,3,7-trimethylpurine-2,6-dione	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005766124	CCMSLIB00005766124	0.83	4	Massbank:LU119903 Caffeine|1,3,7-trimethylpurine-2,6-dione	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000579536	CCMSLIB00000579536	0.83	4	0190_Caffeine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010001277	CCMSLIB00010001277	0.83	4	Suspect related to THEOPHYLLINE (predicted molecular formula: C8H10N4O2) with delta m/z 14.016 (putative explanation: Asn->Gln substitution|Asp->Glu substitution|Gly->Ala substitution|Methylation|Ser->Thr substitution|Val->Leu/Ile substitution|chain elongation; atomic difference: 1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365627	CCMSLIB00006365627	0.83	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006119670	CCMSLIB00006119670	0.83	4	Caffeine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010115613	CCMSLIB00010115613	0.82	4	caffeine CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005763892	CCMSLIB00005763892	0.82	4	Massbank:LU119905 Caffeine|1,3,7-trimethylpurine-2,6-dione	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006119674	CCMSLIB00006119674	0.82	4	Caffeine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006119672	CCMSLIB00006119672	0.82	4	Caffeine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365672	CCMSLIB00006365672	0.82	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365411	CCMSLIB00006365411	0.81	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010115611	CCMSLIB00010115611	0.81	4	caffeine CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365237	CCMSLIB00006365237	0.81	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365283	CCMSLIB00006365283	0.8	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365714	CCMSLIB00006365714	0.8	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365370	CCMSLIB00006365370	0.8	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365456	CCMSLIB00006365456	0.8	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365501	CCMSLIB00006365501	0.79	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365543	CCMSLIB00006365543	0.79	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365584	CCMSLIB00006365584	0.79	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006365326	CCMSLIB00006365326	0.79	4	Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000214472	CCMSLIB00000214472	0.78	5	Massbank:FIO00572 Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000205013	CCMSLIB00000205013	0.78	4	Massbank:BML00714 Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000215961	CCMSLIB00000215961	0.78	5	Massbank:FIO00572 Caffeine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005763905	CCMSLIB00005763905	0.77	4	Massbank:LU119906 Caffeine|1,3,7-trimethylpurine-2,6-dione	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006683806	CCMSLIB00006683806	0.74	4	CAFFEINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000222178	CCMSLIB00000222178	0.71	4	Massbank:PB003782 Caffeine|1,3,7-trimethylpurine-2,6-dione	[M+H]+	1
